,id,text,username
3340,953286746749440000,Slomo video of sleet/ice pellets in @CityofWestU near Rice Blvd and Auden St at 9:15am. #houwx #hgxspotter @NWSHouston https://t.co/62GyXyMacy,BillyForney3
3341,953285726656978944,Video of sleet/ice pellets falling in @CityofWestU near Rice Blvd and Auden St at 9:15am. #houwx #hgxspotter @NWSHouston https://t.co/doclRgndFO,BillyForney3
3342,953284481267437569,"RT @BillyForney3: With freezing temperatures near @CityofWestU, finally starting to see water freeze on cars at 9:05am. #houwx #hgxspotter…",uneek1908
3343,953284388506267649,"RT @BillyForney3: With freezing temperatures near @CityofWestU, finally starting to see water freeze on cars at 9:05am. #houwx #hgxspotter…",HellerWeather
3344,953284219740086273,Ice pellets falling in @CityofWestU at 9:05am. #hgxspotter #houwx @NWSHouston https://t.co/t5mDMnHWNX,BillyForney3
3345,953283744743477250,"With freezing temperatures near @CityofWestU, finally starting to see water freeze on cars at 9:05am. #houwx #hgxspotter @NWSHouston https://t.co/OdHuaog4Zp",BillyForney3
3346,953256427220500481,"Frozen precipitation will impact elevated surfaces like overpasses and bridges. Hard Freeze Warnings &amp; Wind Chill Advisories will likely be needed tonight through Wednesday morning, per @NWSHouston #houwx https://t.co/fLYDXnC1Rg",bellairepd
3347,953126559501692928,"RT @BillyForney3: Before the storm.

Beautiful timelapse of clouds over Houston this afternoon. 

#houwx https://t.co/s85EAOMsUn",FreiburgerJungs
3348,953120710603563009,RT @BillyForney3: @intellicast Updated wind map as of 10pm. Cold front on the move. #houwx #txwx https://t.co/yNcwtYAqKH,Vivi50224156
3349,953119780826992641,@intellicast Updated wind map as of 10pm. Cold front on the move. #houwx #txwx https://t.co/yNcwtYAqKH,BillyForney3
3350,953086115321434113,Wind map as of 7pm tonight. From @intellicast. Strong winds will make their way to the coast tomorrow. #txwx #houwx https://t.co/lCzhzyXsEy,BillyForney3
3351,953084066756268033,"RT @BillyForney3: Before the storm.

Beautiful timelapse of clouds over Houston this afternoon. 

#houwx https://t.co/s85EAOMsUn",lmfaokim
3352,953057598764351488,"Before the storm.

Beautiful timelapse of clouds over Houston this afternoon. 

#houwx https://t.co/s85EAOMsUn",BillyForney3
3353,953047159817080832,"RT @BillyForney3: And the battle rages.

Wind + temp visualization from nullschool.

#houwx #txwx https://t.co/37PlKSBs61",tbdnonymous
3354,953046578465472512,"And the battle rages.

Wind + temp visualization from nullschool.

#houwx #txwx https://t.co/37PlKSBs61",BillyForney3
3355,953015984494989314,"@IanMckayWx Time to press the reset button! Winter Storm Warning has been issued. #houwx 

https://t.co/uMi7DFBG89",BillyForney3
3356,953013451173048320,"Fellow @CoCoRaHS observers in southeast Texas, with the possibility of wintry weather again in our area over the next 24 hours, be sure to check out this link (https://t.co/0YrR3PWxYj) for a refresher on measuring any ice accretion in your area. #houwx #txwx https://t.co/x1qP5bj3Rs",BillyForney3
3357,952983322019401728,"Cool nullschool view across the Southern Plains &amp; Texas today as southerly winds meet their northerly counterparts in a battle of the air masses.

A “Locate the Cold Front” special.

#houwx #txwx https://t.co/pJWEJBbMIa",BillyForney3
3358,952539770651017218,"Wintry precip: always a major headache for southeast Texas forecasters.

Great thread, @mattlanza. #houwx https://t.co/UxZ23ZNgzv",BillyForney3
3359,953401822634479622,Make sure you bring your pets in tonight! #IceinHouston #HOUWX,JKrollie
3360,953372222650949632,#snowinhouston #houwx #houstonsnow #westburyhouston #houstonsnow2018 #icysteps - it looks like… https://t.co/TzxTG6ZmS5,Nummymuffin
3361,953371328572248064,#snowinhouston #houwx #houstonsnow #houstonsnow2018 #westburyhouston @ Westbury Houston https://t.co/tG1nq7b1T6,Nummymuffin
3362,953370606011117568,My veranda from inside. #actualsnow #houwx #westburyhouston #houstonsnow #houstonsnow2018 @… https://t.co/k7fHyQ6Fep,Nummymuffin
3363,953356897028943872,My stairs are #snowy! #houwx #westburyhouston #houstonsnow #houstonsnow2018 @ Westbury Houston https://t.co/88CjnB1WDk,Nummymuffin
3364,953342715118235648,The view from my window. #houwx #houstonsnow #houstonsnow2018 @ Westbury Houston https://t.co/gFbBuAsZs4,Nummymuffin
3365,953337366957182978,"On the veranda, snow was accumulating an hour ago. It’s been steady since. #houwx #houstonsnow… https://t.co/CemGszfjO7",Nummymuffin
3366,953259511724302336,@JeffLindner1 We have to quit meeting like this!  #houwx,JayFontaine
3367,954713761901924352,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,IanMckayWx
3368,954712427286974466,"I see you, Williams Tower.

#houwx https://t.co/UNVQfpSZSv",BillyForney3
3369,954712278322089984,"I tried to grab some of this fog,

But I mist.

#houwx #weatherpuns https://t.co/RC7ob49zTI",BillyForney3
3370,954710165340807168,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,SunshineMustang
3371,954710103252402176,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,TxDPS
3372,954705107379253248,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,infotechnologi
3373,954693547692830720,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,raulnaomich
3374,954689044377751554,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,CollinMyers_
3375,954686453837156353,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,Robert1288
3376,954674911154524160,"RT NWSHouston ""Areas of dense fog this morning.  #houwx #bcswx https://t.co/2AWGkGv9ms""",notihouston
3377,954674618450825216,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,socialmedia2max
3378,954674465606160384,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,barker_justin
3379,954673814155259905,Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,NWSHouston
3380,954624875922186240,"RT NWSHouston ""Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/qiPopg5oGD""",notihouston
3381,954624873803984896,"RT NWSHouston ""915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/vn4Hg4wWqZ""",notihouston
3382,954624871778127872,"RT NWSHouston ""So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/AxTNYgckIg""",notihouston
3383,954566550819917824,Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/joqEKv41rl,NWSHouston
3384,954558573916360704,915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/sLANc1m6N3,NWSHouston
3385,954547043355242496,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",ks7000
3386,954513262833553413,"So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/MpuvjOFax4",NWSHouston
3387,954486257811382272,"The outlook for this weekend shows a warming trend, with high temperatures in the 60s and 70s. Expect a chance of rain and patchy fog throughout the weekend. A cold front passes early Monday morning with showers and thunderstorms ahead of it. #bcswx #houwx #glswx #txwx https://t.co/VyS2VGAvWq",NWSHouston
3388,954482474926661633,"The next cold front for #Houston and SE #Texas will arrive late Sunday night. There will be a good chance for rain and maybe a little #thunder, but no severe weather is expected for our area. @Fox26Houston #houwx #txwx https://t.co/R3WY71d6Yv",DrJimFox26
3389,954476829796159488,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,Jm28Jomo
3390,954475721375744002,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,mjk_4mjk
3391,954474057386352640,Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,HellerWeather
3392,954458716581105664,Low clouds being tickled from below by Williams Tower today. Light rain and 51° here on Houston’s west loop 610 at 3pm. #houwx https://t.co/TfknholTsf,BillyForney3
3393,954455072582316033,Houston’s sky today has treated timelapse lovers to quite a display. #houwx https://t.co/MO6TMh5FB2,BillyForney3
3394,954447748308307973,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,starringtexas
3395,954446257271001088,"The winds are turning back from the SE and it's going to be much warmer across SE #Texas and the #Houston area this weekend. Highs will be back into the 70s, &amp; also some on-and-off showers &amp; patchy fog. @Fox26Houston #houwx #txwx https://t.co/SghBbZFrTM",DrJimFox26
3396,954439320265543680,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,ksal_854
3397,954421852327366656,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,IanMckayWx
3398,954420032947310593,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prettyeyes33333
3399,954417402112106498,See my previous post about 2017 being hottest year on record in #Houston. #houwx #houclimate #txwx #txclimate https://t.co/I0kJObl9jR,HellerWeather
3400,954416849634066432,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mbhakta315
3401,954411732553879552,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mfatah281
3402,954411379909423104,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,claycody12
3403,954410470655455232,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prison_matt
3404,954409855602831361,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,Jm28Jomo
3405,954407503755927554,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mattlanza
3406,954407349258727424,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13houston
3407,954406699288408064,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13weather
3408,954406372204072960,The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https://t.co/ooVV3Un5mh,HellerWeather
3409,954400325758308352,RT @Unity4aSolution: Please retweet: pets need to be indoors. If it is too cold for you then it is too cold for them.#Houwx #pets #dogs #ca…,shepmalasha
3410,954400305965355009,RT @Unity4aSolution: Good and very relevant information from Unity partner @HoustonPetSet #houwx #pets https://t.co/g4X0bZvb40,shepmalasha
3411,954400247584907264,RT @Unity4aSolution: @ReadyHarris thank you for always reminding the public to bring their #pets inside #houwx #houston https://t.co/96dvhf…,shepmalasha
3412,954397388998938625,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",NathHolt
3413,954383550765322241,I always love to dance in the rain but especially when the forecast calls for temperatures in the 70s! #WeekendWeather #KPRC2 #HOUWX @KPRC2 @KPRC2WEATHER P.S. The weekend won't be a washout check out the forecast ---&gt; https://t.co/xToHUBrebN https://t.co/WMYpo6kDxp,KPRCBritta
3414,954370002798436354,"Sunrise over Houston this morning, in timelapse. 

As low clouds exit, watch as higher Mammatus clouds from nearby storms enter the picture. Their evolution is interesting. #houwx https://t.co/7AfjkHgWni",BillyForney3
3415,954356923616423936,"RT @HoustonPubMedia: Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/TgKvuZCqfr
#houwx #…",edelhowlin
3416,954354422448119809,"Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/DvnslyQieE
#houwx #frozenpipes https://t.co/6ODu1aiwc9",HPMNews887
3417,954354422355767296,"Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/TgKvuZCqfr
#houwx #frozenpipes https://t.co/GFs7etbqQc",HoustonPubMedia
3418,954337658871992321,"We're starting 15° warmer than Thursday across #Houston, and we're headed way warmer than this for the weekend. Details on how warm and rain chances, plus why we expect fog in spots @SpaceCityWX today. #houwx https://t.co/1zVJojvdut https://t.co/VHD7rYoBzm",mattlanza
3419,954290374436155392,Rain chances are going up and so are the temperatures! We are above freezing this morning!!! Let's chat weekend this morning on @KPRC2 Channel 2 News TODAY @KPRC2WEATHER #HOUWX https://t.co/xToHUBrebN https://t.co/NwzVTl5QwB,KPRCBritta
3420,954263086596284416,RT @HoustonTX: Mayor @SylvesterTurner media availability on dangerous freezing weather #Houwx #houstonweather https://t.co/3SnhargKUx,lucasgaonaleg
3421,954222899832999938,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",DrLatekiLewis
3422,954214161680076800,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",joshuatcarley
3423,954171895225638912,RT @ABC13Miya: Thoroughly iced over 288 overpass at 59 near Downtown. Seriously people. Don’t drive here! #abc13 #houwx https://t.co/cBJ0aB…,CCartwright1971
3424,954163844036874240,Tonight’s sunset over Houston was brought to you by the maker of clouds and the makers of twill. #houwx https://t.co/L7g7T76DzR,BillyForney3
3425,954147861909917696,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",surina1913
3426,954137479547883521,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,badjerry_1
3427,954135130393792513,"RT NWSHouston ""2018 is off to a very cold start. Just how cold has it been? The first 17 days of the month were the tenth coldest on record for the city of Houston and the seventh coldest for Houston Hobby.  #houwx #txwx https://t.co/7SBbLHpEMU""",notihouston
3428,954134900847841281,2018 is off to a very cold start. Just how cold has it been? The first 17 days of the month were the tenth coldest on record for the city of Houston and the seventh coldest for Houston Hobby.  #houwx #txwx https://t.co/5gcmp3LwT0,NWSHouston
3429,954120655074709504,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,Jm28Jomo
3430,954111667113209857,Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,HellerWeather
3431,954082858490105856,RT @AlertHouston: ⚠️❄️ Hard Freeze Warning in Effect for Houston from 9pm Tonight to 9am Thursday. #houwx #txwx #houstonice https://t.co/Vj…,Myartandshit
3432,954073617033236480,"A final, wrap-up of the #Icepocalypse2018 Let's pray this is the last weather story I write for a bit. #houwx 

https://t.co/gghD5IFdEZ",RobDownenChron
3433,954064172479864833,RT @HPMNews887: UPDATE: List of Wednesday closings due to winter weather https://t.co/6ZuUAI9c5D #houwx #houstonweather #WinterWeather #sch…,sonny_scroggins
3434,954061350862577666,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",spike_6036
3435,954048114259873798,Phew. We are above freezing again...and no freezing temps in the 10-day forecast. I’m going to believe that we are done with freezing temps for the season! #houstonweather #houwx,ksc_2015
3436,954037589195059200,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",chrisvaldez_12
3437,954031804960460801,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",marahunt
3438,954031146861584386,Who's ready to finally break out of the 30s? High temperatures this afternoon should top out in the low-40s as cloud cover increases throughout the day. #bcswx #houwx #glswx #txwx https://t.co/2OvyMdkIHS,NWSHouston
3439,954030661974753282,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",geeehoe
3440,954028634964221953,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",rapgameDrCrane
3441,954025875045003264,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",ahntoeknee
3442,954025614012534786,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",SupJoel_
3443,954021336107634689,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",noorhal
3444,954015792991035393,"Good morning Houston!  Yes, we are open today. 
https://t.co/ZkYO6VupAQ
713.837.0311
#MCD #HouNews #HouWx https://t.co/757SomZgwd",HoustonMunCourt
3445,954013283618615296,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",MayraC27
3446,954010247080890368,"A beautiful sky at #sunrise this cold morning over Houston, as viewed in timelapse. #houwx https://t.co/d4AaFgqPuq",BillyForney3
3447,954006791528026113,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,JeffLindner1
3448,954006685357658118,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",JeffLindner1
3449,954002156218212353,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,marinagil28
3450,953998963648188416,RT @houstonpolice: Please continue to stay off the roads people! Many are still covered in ice.  #houwx #houstonweather #hounews https://t.…,CaliDreams21
3451,953998918056062976,RT @LFlinn08: lovely #houstonweather #houwx https://t.co/ZOVYSRcENS,__KingAndrew__
3452,953995273243635712,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",jescobar82
3453,953994686842142721,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",CiaoBellllllla
3454,953994158439530498,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",Auchter97
3455,953994024003784704,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,lkjtexas
3456,953993783955292160,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,_amorette_z
3457,953993338000158725,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,SylvesterTurner
3458,953992206649569286,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,HoustonTX
3459,953990459092762624,"Boil water notice issued for parts of Pearland
https://t.co/4gZIGX47RT
#houwx https://t.co/1APTQ46Xvh",HPMNews887
3460,953990459067682816,"Boil water notice issued for parts of Pearland
https://t.co/eAbP4r2P2j
#houwx https://t.co/XohRqikxyy",HoustonPubMedia
3461,953987806363340800,The light is out at South Barker Cypress and Westheimer Parkway. Traffic is backed up for about a mile. #TrafficAlert #houstonweather #houwx @rodryanshow,Cdub350
3462,953983096793288704,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",SheriffEd_HCSO
3463,953983060055330816,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,SheriffEd_HCSO
3464,953982099924639744,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",A53911483
3465,953982029976231936,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",slimmdelaghetto
3466,953980415190142976,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",CjPowersof45
3467,954713761901924352,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,IanMckayWx
3468,954712427286974466,"I see you, Williams Tower.

#houwx https://t.co/UNVQfpSZSv",BillyForney3
3469,954712278322089984,"I tried to grab some of this fog,

But I mist.

#houwx #weatherpuns https://t.co/RC7ob49zTI",BillyForney3
3470,954710165340807168,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,SunshineMustang
3471,954710103252402176,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,TxDPS
3472,954705107379253248,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,infotechnologi
3473,954693547692830720,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,raulnaomich
3474,954689044377751554,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,CollinMyers_
3475,954686453837156353,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,Robert1288
3476,954674911154524160,"RT NWSHouston ""Areas of dense fog this morning.  #houwx #bcswx https://t.co/2AWGkGv9ms""",notihouston
3477,954674618450825216,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,socialmedia2max
3478,954674465606160384,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,barker_justin
3479,954673814155259905,Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,NWSHouston
3480,954624875922186240,"RT NWSHouston ""Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/qiPopg5oGD""",notihouston
3481,954624873803984896,"RT NWSHouston ""915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/vn4Hg4wWqZ""",notihouston
3482,954624871778127872,"RT NWSHouston ""So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/AxTNYgckIg""",notihouston
3483,954566550819917824,Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/joqEKv41rl,NWSHouston
3484,954558573916360704,915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/sLANc1m6N3,NWSHouston
3485,954547043355242496,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",ks7000
3486,954513262833553413,"So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/MpuvjOFax4",NWSHouston
3487,954486257811382272,"The outlook for this weekend shows a warming trend, with high temperatures in the 60s and 70s. Expect a chance of rain and patchy fog throughout the weekend. A cold front passes early Monday morning with showers and thunderstorms ahead of it. #bcswx #houwx #glswx #txwx https://t.co/VyS2VGAvWq",NWSHouston
3488,954482474926661633,"The next cold front for #Houston and SE #Texas will arrive late Sunday night. There will be a good chance for rain and maybe a little #thunder, but no severe weather is expected for our area. @Fox26Houston #houwx #txwx https://t.co/R3WY71d6Yv",DrJimFox26
3489,954476829796159488,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,Jm28Jomo
3490,954475721375744002,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,mjk_4mjk
3491,954474057386352640,Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,HellerWeather
3492,954458716581105664,Low clouds being tickled from below by Williams Tower today. Light rain and 51° here on Houston’s west loop 610 at 3pm. #houwx https://t.co/TfknholTsf,BillyForney3
3493,954455072582316033,Houston’s sky today has treated timelapse lovers to quite a display. #houwx https://t.co/MO6TMh5FB2,BillyForney3
3494,954447748308307973,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,starringtexas
3495,954446257271001088,"The winds are turning back from the SE and it's going to be much warmer across SE #Texas and the #Houston area this weekend. Highs will be back into the 70s, &amp; also some on-and-off showers &amp; patchy fog. @Fox26Houston #houwx #txwx https://t.co/SghBbZFrTM",DrJimFox26
3496,954439320265543680,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,ksal_854
3497,954421852327366656,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,IanMckayWx
3498,954420032947310593,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prettyeyes33333
3499,954417402112106498,See my previous post about 2017 being hottest year on record in #Houston. #houwx #houclimate #txwx #txclimate https://t.co/I0kJObl9jR,HellerWeather
3500,954416849634066432,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mbhakta315
3501,954411732553879552,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mfatah281
3502,954411379909423104,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,claycody12
3503,954410470655455232,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prison_matt
3504,954409855602831361,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,Jm28Jomo
3505,954407503755927554,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mattlanza
3506,954407349258727424,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13houston
3507,954406699288408064,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13weather
3508,954406372204072960,The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https://t.co/ooVV3Un5mh,HellerWeather
3509,954400325758308352,RT @Unity4aSolution: Please retweet: pets need to be indoors. If it is too cold for you then it is too cold for them.#Houwx #pets #dogs #ca…,shepmalasha
3510,954400305965355009,RT @Unity4aSolution: Good and very relevant information from Unity partner @HoustonPetSet #houwx #pets https://t.co/g4X0bZvb40,shepmalasha
3511,954400247584907264,RT @Unity4aSolution: @ReadyHarris thank you for always reminding the public to bring their #pets inside #houwx #houston https://t.co/96dvhf…,shepmalasha
